source_type,version,label_column,observed_positive_genes,best_name,best_go_id,best_collection,best_subcollection,best_source_member,best_candidate_positive_genes,mismatch_genes,agreement,true_positives,false_positives,false_negatives,f1,jaccard,tie_count,tied_names,best_go_in_greene_table6,best_go_in_greene_table9
MSigDB 5.2 C5 BP,5.2,68,1737,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,476,1431,0.6647141518275539,391,85,1346,0.35336647085404427,0.2145993413830955,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 5.2 C5 BP,5.2,69,1080,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,476,998,0.7661668228678538,279,197,801,0.35861182519280205,0.21848081440877057,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 5.2 C5 BP,5.2,70,948,GO_PROTEIN_ACTIVATION_CASCADE,GO:0072376,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,34,924,0.7835051546391752,29,5,919,0.059063136456211814,0.030430220356768102,2,GO_PROTEIN_ACTIVATION_CASCADE|GO_PLATELET_DEGRANULATION,False,False
MSigDB 5.2 C5 BP,5.2,71,597,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,GO:0031023,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,44,561,0.8685567010309279,40,4,557,0.12480499219968799,0.06655574043261231,1,GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,True,False
MSigDB 5.2 C5 BP,5.2,72,653,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,349,0.9182286785379569,644,340,9,0.786805131337813,0.648539778449144,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,73,1159,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,638,0.8505154639175257,776,255,383,0.708675799086758,0.5487977369165488,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,74,773,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,360,0.915651358950328,722,309,51,0.8004434589800443,0.66728280961183,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,75,808,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,727,557,0.869493908153702,489,238,319,0.6371335504885993,0.46749521988527726,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 5.2 C5 BP,5.2,76,1225,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,GO:0071822,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,651,980,0.7703842549203375,448,203,777,0.47761194029850745,0.3137254901960784,1,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,False,False
MSigDB 5.2 C5 BP,5.2,77,547,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,88,481,0.8873008434864105,77,11,470,0.24251968503937008,0.13799283154121864,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 5.2 C5 BP,5.2,78,1054,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,555,0.8699625117150891,765,266,289,0.7338129496402878,0.5795454545454546,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,79,900,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,876,482,0.887066541705717,647,229,253,0.7286036036036037,0.5730735163861824,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 5.2 C5 BP,5.2,80,758,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,457,597,0.8601218369259607,309,148,449,0.508641975308642,0.34105960264900664,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 5.2 C5 BP,5.2,81,2035,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,1731,0.5944236176194939,644,340,1391,0.42663133487909904,0.2711578947368421,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,82,1103,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,624,0.8537956888472352,755,276,348,0.7075913776944704,0.5474981870920957,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,83,785,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,GO:0007167,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,402,715,0.8324742268041238,236,166,549,0.3976411120471778,0.24815983175604628,1,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,False,True
MSigDB 5.2 C5 BP,5.2,84,582,GO_PROTEIN_AUTOPHOSPHORYLATION,GO:0046777,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,137,471,0.8896438612933458,124,13,458,0.34492350486787204,0.20840336134453782,1,GO_PROTEIN_AUTOPHOSPHORYLATION,True,False
MSigDB 5.2 C5 BP,5.2,85,2406,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,727,2003,0.5306935332708529,565,162,1841,0.36067666773060963,0.22001557632398755,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 5.2 C5 BP,5.2,86,339,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,202,285,0.933223992502343,128,74,211,0.4731977818853974,0.3099273607748184,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,87,1132,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,584,0.8631677600749765,766,218,366,0.724007561436673,0.5674074074074074,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,88,1108,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,536,0.8744142455482662,778,206,330,0.7437858508604207,0.5920852359208524,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,89,766,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,795,445,0.8957357075913777,558,237,208,0.7149263292761051,0.5563310069790628,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,90,702,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1112,418,0.9020618556701031,698,414,4,0.7695700110253583,0.6254480286738351,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 5.2 C5 BP,5.2,91,913,GO_PROTEOLYSIS,GO:0006508,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,461,700,0.8359887535145267,337,124,576,0.49053857350800584,0.32497589199614274,1,GO_PROTEOLYSIS,False,False
MSigDB 5.2 C5 BP,5.2,92,1174,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,457,971,0.7724929709465792,330,127,844,0.404659717964439,0.2536510376633359,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 5.2 C5 BP,5.2,93,725,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,265,0.9379100281162137,722,262,3,0.844938560561732,0.7315096251266464,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,94,864,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,GO:0048646,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,525,727,0.8296626054358013,331,194,533,0.476601871850252,0.31285444234404536,1,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,False,False
MSigDB 5.2 C5 BP,5.2,95,1149,GO_PROTEIN_AUTOPHOSPHORYLATION,GO:0046777,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,137,1038,0.7567947516401125,124,13,1025,0.19284603421461896,0.10671256454388985,1,GO_PROTEIN_AUTOPHOSPHORYLATION,True,False
MSigDB 5.2 C5 BP,5.2,96,658,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,809,533,0.8751171508903468,467,342,191,0.6366734832992502,0.467,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 5.2 C5 BP,5.2,97,1577,GO_CELLULAR_CATABOLIC_PROCESS,GO:0044248,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,503,1266,0.7033739456419869,407,96,1170,0.39134615384615384,0.24327555289898387,1,GO_CELLULAR_CATABOLIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,98,1741,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,1014,0.7624179943767573,879,152,862,0.6341991341991342,0.4643423137876387,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,99,1042,GO_PLATELET_DEGRANULATION,GO:0002576,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,64,1012,0.7628865979381443,47,17,995,0.08499095840867993,0.044381491973559964,1,GO_PLATELET_DEGRANULATION,False,True
MSigDB 5.2 C5 BP,5.2,100,1893,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,795,1690,0.6040299906279287,499,296,1394,0.3712797619047619,0.22795797167656465,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,101,977,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,GO:0010647,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,910,615,0.8559044048734771,636,274,341,0.6740858505564388,0.5083932853717026,1,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,False,False
MSigDB 5.2 C5 BP,5.2,102,726,GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT,GO:0098660,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,169,695,0.8371602624179943,100,69,626,0.22346368715083798,0.12578616352201258,1,GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT,False,False
MSigDB 5.2 C5 BP,5.2,103,1207,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,584,0.8631677600749765,827,204,380,0.7390527256478999,0.5861091424521616,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,104,774,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,265,0.9379100281162137,770,261,4,0.853185595567867,0.7439613526570048,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,105,1170,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,809,915,0.785613870665417,532,277,638,0.5376452753916119,0.3676572218382861,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 5.2 C5 BP,5.2,106,1153,GO_ACTIN_FILAMENT_BASED_PROCESS,GO:0030029,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,227,1118,0.7380506091846297,131,96,1022,0.18985507246376812,0.10488390712570056,1,GO_ACTIN_FILAMENT_BASED_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,107,695,GO_COVALENT_CHROMATIN_MODIFICATION,GO:0016569,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,217,572,0.865979381443299,170,47,525,0.37280701754385964,0.22911051212938005,1,GO_COVALENT_CHROMATIN_MODIFICATION,False,False
MSigDB 5.2 C5 BP,5.2,108,1697,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,476,1391,0.6740862230552952,391,85,1306,0.3598711458812701,0.21941638608305275,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 5.2 C5 BP,5.2,109,1389,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:0045184,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,524,1265,0.7036082474226804,324,200,1065,0.3387349712493466,0.2039018250471995,1,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,False,False
MSigDB 5.2 C5 BP,5.2,110,1149,GO_CHROMOSOME_ORGANIZATION,GO:0051276,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,476,935,0.7809278350515464,345,131,804,0.4246153846153846,0.26953125,1,GO_CHROMOSOME_ORGANIZATION,False,False
MSigDB 5.2 C5 BP,5.2,111,761,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,278,0.9348641049671977,757,274,4,0.8448660714285714,0.7314009661835749,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,112,1108,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,525,0.876991565135895,807,224,301,0.7545582047685835,0.6058558558558559,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,113,1155,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,556,0.8697282099343955,815,216,340,0.7456541628545288,0.5944566010211525,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,114,777,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,795,436,0.8978444236176195,568,227,209,0.72264631043257,0.5657370517928287,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,115,1663,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,968,0.7731958762886598,863,168,800,0.6406829992576095,0.4713271436373566,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,116,3612,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1112,2816,0.3402061855670103,954,158,2658,0.4038950042337002,0.2530503978779841,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 5.2 C5 BP,5.2,117,2929,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,984,2381,0.4421274601686973,766,218,2163,0.39151546128290315,0.24340641881156658,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.2 C5 BP,5.2,118,3252,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,1031,2585,0.39432989690721654,849,182,2403,0.3964510856876021,0.24723354688410018,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.2 C5 BP,5.2,119,2101,GO_CELL_CYCLE,GO:0007049,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,620,1815,0.5747422680412371,453,167,1648,0.33296582138919517,0.19973544973544974,1,GO_CELL_CYCLE,False,False
MSigDB 5.2 C5 BP,5.2,120,959,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v5.2_files_to_download_locally/msigdb_v5.2_GMTs/c5.bp.v5.2.entrez.gmt,876,537,0.8741799437675726,649,227,310,0.7073569482288828,0.5472175379426644,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 all collections,6.0,0,2647,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,1781,0.5827085285848173,989,123,1658,0.5262037776004257,0.35703971119133576,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 all collections,6.0,1,943,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,,C2,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c2.all.v6.0.entrez.gmt,67,900,0.7891283973758201,55,12,888,0.10891089108910891,0.05759162303664921,1,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,False,False
MSigDB 6.0 all collections,6.0,2,820,GO_SMALL_MOLECULE_METABOLIC_PROCESS,GO:0044281,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,534,672,0.8425492033739457,341,193,479,0.5036927621861153,0.3366238894373149,1,GO_SMALL_MOLECULE_METABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,3,935,GO_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,465,574,0.8655107778819119,413,52,522,0.59,0.41843971631205673,1,GO_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,4,542,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,88,478,0.8880037488284911,76,12,466,0.24126984126984127,0.1371841155234657,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 6.0 all collections,6.0,5,749,GO_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,465,394,0.9076850984067479,410,55,339,0.6754530477759473,0.5099502487562189,1,GO_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,6,961,GO_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,465,600,0.85941893158388,413,52,548,0.5792426367461431,0.4076999012833169,1,GO_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,7,1307,GO_KINASE_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,364,1267,0.7031396438612934,202,162,1105,0.24177139437462597,0.13750850918992513,1,GO_KINASE_BINDING,False,False
MSigDB 6.0 all collections,6.0,8,556,GO_COVALENT_CHROMATIN_MODIFICATION,GO:0016569,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,217,433,0.8985473289597001,170,47,386,0.4398447606727037,0.28192371475953565,1,GO_COVALENT_CHROMATIN_MODIFICATION,False,False
MSigDB 6.0 all collections,6.0,9,1284,GO_MACROMOLECULE_CATABOLIC_PROCESS,GO:0009057,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,389,1051,0.7537488284910965,311,78,973,0.3717872086072923,0.22834067547723935,1,GO_MACROMOLECULE_CATABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,10,757,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,596,0.8603561387066542,309,148,448,0.5090609555189456,0.3414364640883978,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 all collections,6.0,11,890,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,GO:1902531,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,951,583,0.8634020618556701,629,322,261,0.6833242802824552,0.518976897689769,1,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,False,False
MSigDB 6.0 all collections,6.0,12,2905,GO_ENZYME_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,917,2312,0.45829428303655106,755,162,2150,0.39508110936682367,0.2461688946853603,1,GO_ENZYME_BINDING,False,False
MSigDB 6.0 all collections,6.0,13,845,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,GO:0051240,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,843,562,0.8683223992502342,563,280,282,0.6670616113744076,0.5004444444444445,1,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,False,False
MSigDB 6.0 all collections,6.0,14,748,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,381,0.9107310215557638,699,332,49,0.7858347386172007,0.6472222222222223,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,15,1450,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,959,0.7753045923149016,643,152,807,0.5728285077951002,0.4013732833957553,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,16,395,GO_POLY_A_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,349,60,0.985941893158388,342,7,53,0.9193548387096774,0.8507462686567164,1,GO_POLY_A_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,17,610,GO_VACUOLAR_TRANSPORT,GO:0007034,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,107,533,0.8751171508903468,92,15,518,0.25662482566248257,0.1472,1,GO_VACUOLAR_TRANSPORT,False,False
