source_name,mapping_strategy,evidence_filter,term_scope,comparison_scope,candidate_GO_terms,comparison_genes,label_columns,exact_matches,agreement_at_least_99_percent,agreement_at_least_95_percent,median_best_agreement,mean_best_agreement,minimum_mismatch_genes,mean_mismatch_genes
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,all_bp,mapping_covered_genes_only,5751,4240,121,0,0,0,0.8094339622641509,0.755364104163418,284,1037.2561983471073
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2585,4240,121,0,0,0,0.8094339622641509,0.7548865585529393,308,1039.280991735537
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,all_non_NOT,msigdb_v52_c5bp_terms,all_resolved_genes,3386,4268,121,0,0,0,0.8092783505154639,0.7560066456505069,321,1041.3636363636363
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5618,4215,121,0,0,0,0.8092526690391459,0.7551797496152074,280,1031.9173553719008
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2540,4215,121,0,0,0,0.8092526690391459,0.7546542748742684,306,1034.1322314049587
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,all_non_NOT,msigdb_v52_c5bp_terms,mapping_covered_genes_only,3386,4267,121,0,0,0,0.8092336536208109,0.755949464175384,321,1041.3636363636363
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5628,4240,121,0,0,0,0.8091981132075472,0.755465460782785,283,1036.8264462809918
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2544,4240,121,0,0,0,0.8091981132075472,0.7549528301886792,308,1039
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_NAS_IC,all_bp,mapping_covered_genes_only,5755,4259,121,0,0,0,0.8091101197464193,0.7547827740574651,296,1044.3801652892562
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5558,4215,121,0,0,0,0.8090154211150653,0.7551875925217886,284,1031.8842975206612
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2525,4215,121,0,0,0,0.8090154211150653,0.7546817250473026,306,1034.01652892562
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_only,all_bp,mapping_covered_genes_only,4999,4215,121,0,0,0,0.8090154211150653,0.754558199268649,311,1034.5371900826447
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2256,4215,121,0,0,0,0.8090154211150653,0.7542052684724959,311,1036.0247933884298
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5632,4259,121,0,0,0,0.8088753228457384,0.7548739761593825,295,1043.9917355371902
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5755,4268,121,0,0,0,0.8088097469540768,0.7549493830698568,296,1045.8760330578511
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5759,4268,121,0,0,0,0.8088097469540768,0.7549474466915039,296,1045.8842975206612
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5783,4268,121,0,0,0,0.8088097469540768,0.754922273772917,297,1045.9917355371902
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5751,4268,121,0,0,0,0.8088097469540768,0.7549125918811529,296,1046.0330578512396
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5741,4268,121,0,0,0,0.8088097469540768,0.7546879719922235,296,1046.9917355371902
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_NAS_IC,all_bp,mapping_covered_genes_only,5759,4267,121,0,0,0,0.8087649402390438,0.754890016986018,296,1045.8842975206612
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_NAS_IC,all_bp,mapping_covered_genes_only,5783,4267,121,0,0,0,0.8087649402390438,0.7548648381679892,297,1045.9917355371902
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5568,4240,121,0,0,0,0.8087264150943396,0.7554732574458132,287,1036.793388429752
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2529,4240,121,0,0,0,0.8087264150943396,0.754980118509278,308,1038.8842975206612
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_only,all_bp,mapping_covered_genes_only,5008,4240,121,0,0,0,0.8087264150943396,0.7548846093871823,314,1039.2892561983472
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2259,4240,121,0,0,0,0.8087264150943396,0.7545396070481833,314,1040.7520661157025
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5632,4268,121,0,0,0,0.8085754451733833,0.7550403928524402,295,1045.4876033057851
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5636,4268,121,0,0,0,0.8085754451733833,0.7550384564740874,295,1045.495867768595
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5658,4268,121,0,0,0,0.8085754451733833,0.755019092690559,296,1045.5785123966941
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5628,4268,121,0,0,0,0.8085754451733833,0.7550132835555005,295,1045.603305785124
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5618,4268,121,0,0,0,0.8085754451733833,0.7547809181531597,295,1046.595041322314
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_NAS_IC,all_bp,all_resolved_genes,5783,4268,121,0,0,0,0.8085754451733833,0.7545388708590549,297,1047.6280991735537
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5636,4267,121,0,0,0,0.8085305835481603,0.7549810480973529,295,1045.495867768595
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5658,4267,121,0,0,0,0.8085305835481603,0.7549616797757923,296,1045.5785123966941
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_NAS_IC,all_bp,mapping_covered_genes_only,5783,4267,121,0,0,0,0.8085305835481603,0.7544813454010889,297,1047.6280991735537
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5572,4259,121,0,0,0,0.8084057290443766,0.7548817380403967,299,1043.9586776859503
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2530,4259,121,0,0,0,0.8084057290443766,0.7544063228282742,320,1045.98347107438
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2545,4259,121,0,0,0,0.8084057290443766,0.7543791562447243,320,1046.099173553719
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2586,4259,121,0,0,0,0.8084057290443766,0.7543170611966104,320,1046.3636363636363
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_only,all_bp,mapping_covered_genes_only,5012,4259,121,0,0,0,0.8084057290443766,0.7542898946130605,316,1046.4793388429753
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2260,4259,121,0,0,0,0.8084057290443766,0.7539658360807158,316,1047.8595041322315
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS,all_bp,all_resolved_genes,5572,4268,121,0,0,0,0.8083411433926898,0.7550481383658516,299,1045.4545454545455
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS,all_bp,all_resolved_genes,5577,4268,121,0,0,0,0.8083411433926898,0.7550462019874987,299,1045.4628099173553
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS,all_bp,all_resolved_genes,5597,4268,121,0,0,0,0.8083411433926898,0.7550210290689119,300,1045.5702479338843
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,all_bp,all_resolved_genes,5568,4268,121,0,0,0,0.8083411433926898,0.7550210290689119,299,1045.5702479338843
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS,all_bp,all_resolved_genes,5597,4268,121,0,0,0,0.8083411433926898,0.754670544587048,300,1047.0661157024792
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_IC,all_bp,all_resolved_genes,5658,4268,121,0,0,0,0.8083411433926898,0.7546627990736366,296,1047.099173553719
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2530,4268,121,0,0,0,0.8083411433926898,0.754573725669406,320,1047.4793388429753
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2532,4268,121,0,0,0,0.8083411433926898,0.754573725669406,320,1047.4793388429753
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2545,4268,121,0,0,0,0.8083411433926898,0.7545466163724662,320,1047.595041322314
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2546,4268,121,0,0,0,0.8083411433926898,0.7545466163724662,320,1047.595041322314
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2529,4268,121,0,0,0,0.8083411433926898,0.7545311253456436,320,1047.6611570247933
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2550,4268,121,0,0,0,0.8083411433926898,0.754525316210585,320,1047.685950413223
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2544,4268,121,0,0,0,0.8083411433926898,0.7545040160487038,320,1047.7768595041323
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2586,4268,121,0,0,0,0.8083411433926898,0.7544846522651754,320,1047.8595041322315
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2587,4268,121,0,0,0,0.8083411433926898,0.7544846522651754,320,1047.8595041322315
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2592,4268,121,0,0,0,0.8083411433926898,0.7544614157249413,320,1047.9586776859503
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_only,all_bp,all_resolved_genes,5012,4268,121,0,0,0,0.8083411433926898,0.7544575429682356,316,1047.9752066115702
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_only,all_bp,all_resolved_genes,5017,4268,121,0,0,0,0.8083411433926898,0.7544575429682356,316,1047.9752066115702
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2585,4268,121,0,0,0,0.8083411433926898,0.7544381791847072,320,1048.0578512396694
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_only,all_bp,all_resolved_genes,5008,4268,121,0,0,0,0.8083411433926898,0.7544362428063545,316,1048.0661157024792
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_only,all_bp,all_resolved_genes,5037,4268,121,0,0,0,0.8083411433926898,0.7544323700496487,316,1048.0826446280992
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2540,4268,121,0,0,0,0.8083411433926898,0.7542619687545989,321,1048.809917355372
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2581,4268,121,0,0,0,0.8083411433926898,0.7542038774040137,321,1049.0578512396694
GOA human GAF v159 direct BP annotations,gp2protein_all_graphsage_links,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2260,4268,121,0,0,0,0.8083411433926898,0.7541341677833115,316,1049.3553719008264
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2262,4268,121,0,0,0,0.8083411433926898,0.7541341677833115,316,1049.3553719008264
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2259,4268,121,0,0,0,0.8083411433926898,0.7540935038379019,316,1049.5289256198348
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5577,4267,121,0,0,0,0.8082962268572768,0.7549887954259772,299,1045.4628099173553
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5597,4267,121,0,0,0,0.8082962268572768,0.7549636166079484,300,1045.5702479338843
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS,all_bp,mapping_covered_genes_only,5597,4267,121,0,0,0,0.8082962268572768,0.7546130499877011,300,1047.0661157024792
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_IC,all_bp,mapping_covered_genes_only,5658,4267,121,0,0,0,0.8082962268572768,0.7546053026590769,296,1047.099173553719
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2532,4267,121,0,0,0,0.8082962268572768,0.754516208379898,320,1047.4793388429753
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2546,4267,121,0,0,0,0.8082962268572768,0.7544890927297131,320,1047.595041322314
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2550,4267,121,0,0,0,0.8082962268572768,0.7544677875759964,320,1047.685950413223
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2587,4267,121,0,0,0,0.8082962268572768,0.7544271141007192,320,1047.8595041322315
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2592,4267,121,0,0,0,0.8082962268572768,0.7544038721148464,320,1047.9586776859503
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_only,all_bp,mapping_covered_genes_only,5017,4267,121,0,0,0,0.8082962268572768,0.7543999984505343,316,1047.9752066115702
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_only,all_bp,mapping_covered_genes_only,5037,4267,121,0,0,0,0.8082962268572768,0.7543748196325054,316,1048.0826446280992
GOA human GAF v159 direct BP annotations,gp2protein_then_primary_symbol_fallback,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2262,4267,121,0,0,0,0.8082962268572768,0.7540765474804719,316,1049.3553719008264
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS,all_bp,all_resolved_genes,5558,4268,121,0,0,0,0.8081068416119963,0.7547886636665712,299,1046.5619834710744
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2535,4268,121,0,0,0,0.8081068416119963,0.7545504891291719,320,1047.5785123966941
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2525,4268,121,0,0,0,0.8081068416119963,0.7542890780515387,321,1048.6942148760331
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_only,all_bp,all_resolved_genes,4999,4268,121,0,0,0,0.8081068416119963,0.7541670862153098,318,1049.2148760330579
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2266,4268,121,0,0,0,0.8081068416119963,0.7541089948647246,316,1049.4628099173553
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2256,4268,121,0,0,0,0.8081068416119963,0.7538185381117988,318,1050.702479338843
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2535,4267,121,0,0,0,0.8080618701663933,0.7544929663940253,320,1047.5785123966941
GOA human GAF v159 direct BP annotations,gp2protein_then_all_names_fallback,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2266,4267,121,0,0,0,0.8080618701663933,0.754051368662443,316,1049.4628099173553
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS,msigdb_v52_c5bp_terms,all_resolved_genes,2535,4268,121,0,0,0,0.8078725398313027,0.7542019410256608,320,1049.0661157024792
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2550,4268,121,0,0,0,0.8078725398313027,0.754176768107074,320,1049.1735537190082
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_only,all_bp,all_resolved_genes,5037,4268,121,0,0,0,0.8078725398313027,0.7541612770802513,320,1049.2396694214876
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,all_resolved_genes,2592,4268,121,0,0,0,0.8078725398313027,0.754079949189432,320,1049.5867768595042
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_only,msigdb_v52_c5bp_terms,all_resolved_genes,2266,4268,121,0,0,0,0.8078725398313027,0.7538495201654442,320,1050.5702479338843
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2535,4267,121,0,0,0,0.8078275134755097,0.754144336605934,320,1049.0661157024792
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2550,4267,121,0,0,0,0.8078275134755097,0.7541191577879053,320,1049.1735537190082
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_only,all_bp,mapping_covered_genes_only,5037,4267,121,0,0,0,0.8078275134755097,0.7541036631306568,320,1049.2396694214876
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_plus_TAS_NAS_IC,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2592,4267,121,0,0,0,0.8078275134755097,0.7540223161801022,320,1049.5867768595042
GOA human GAF v159 direct BP annotations,gp2protein_union_all_names_sensitivity,experimental_only,msigdb_v52_c5bp_terms,mapping_covered_genes_only,2266,4267,121,0,0,0,0.8078275134755097,0.7537918331535307,320,1050.5702479338843
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,529,4215,121,0,0,0,0.7852906287069988,0.7294412909424233,314,1140.404958677686
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,exclude_IEA,greene_table6,mapping_covered_genes_only,533,4215,121,0,0,0,0.7850533807829181,0.7294295265825514,314,1140.4545454545455
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,533,4215,121,0,0,0,0.7850533807829181,0.7294295265825514,314,1140.4545454545455
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,462,4215,121,0,0,0,0.7848161328588374,0.7286020999382371,312,1143.9421487603306
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,455,4215,121,0,0,0,0.7848161328588374,0.7285981784849466,312,1143.9586776859503
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,453,4215,121,0,0,0,0.7848161328588374,0.7285805319451388,313,1144.0330578512396
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,all_except_IEA_ND_NAS,greene_table6,mapping_covered_genes_only,530,4240,121,0,0,0,0.7846698113207548,0.7296468111648214,316,1146.297520661157
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA,greene_table6,mapping_covered_genes_only,534,4240,121,0,0,0,0.7846698113207548,0.7296331670045221,316,1146.3553719008264
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA_ND,greene_table6,mapping_covered_genes_only,534,4240,121,0,0,0,0.7846698113207548,0.7296331670045221,316,1146.3553719008264
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,all_non_NOT,greene_table9,mapping_covered_genes_only,2652,4240,121,0,0,0,0.7846698113207548,0.7256412755340714,326,1163.280991735537
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1986,4240,121,0,0,0,0.784433962264151,0.7249707625136441,325,1166.1239669421489
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,316,4240,121,0,0,0,0.784433962264151,0.7247290659597693,326,1167.1487603305786
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,all_non_NOT,greene_table9,mapping_covered_genes_only,2649,4215,121,0,0,0,0.7843416370106762,0.7254041547797614,323,1157.4214876033059
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,greene_table6,mapping_covered_genes_only,463,4240,121,0,0,0,0.7841981132075472,0.7288125682208015,315,1149.8347107438017
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,greene_table6,mapping_covered_genes_only,456,4240,121,0,0,0,0.7841981132075472,0.7288067207235304,315,1149.8595041322315
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,greene_table6,mapping_covered_genes_only,454,4240,121,0,0,0,0.7841981132075472,0.7287930765632309,316,1149.9173553719008
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA,greene_table9,mapping_covered_genes_only,2006,4240,121,0,0,0,0.7841981132075472,0.7249805083424294,325,1166.0826446280992
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA_ND,greene_table9,mapping_covered_genes_only,2006,4240,121,0,0,0,0.7841981132075472,0.7249805083424294,325,1166.0826446280992
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA,ohmnet_label_terms,mapping_covered_genes_only,320,4240,121,0,0,0,0.7841981132075472,0.7247017776391704,326,1167.2644628099174
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,exclude_IEA_ND,ohmnet_label_terms,mapping_covered_genes_only,320,4240,121,0,0,0,0.7841981132075472,0.7247017776391704,326,1167.2644628099174
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,greene_table9,mapping_covered_genes_only,1334,4240,121,0,0,0,0.7841981132075472,0.7242905036644316,324,1169.0082644628098
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,greene_table9,mapping_covered_genes_only,1297,4240,121,0,0,0,0.7841981132075472,0.7242729611726181,324,1169.0826446280992
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,greene_table9,mapping_covered_genes_only,1277,4240,121,0,0,0,0.7841981132075472,0.7242378761889912,324,1169.2314049586778
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_NAS_IC,ohmnet_label_terms,mapping_covered_genes_only,276,4240,121,0,0,0,0.7841981132075472,0.7241404179011383,326,1169.6446280991736
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS_IC,ohmnet_label_terms,mapping_covered_genes_only,270,4240,121,0,0,0,0.7841981132075472,0.7241345704038672,326,1169.6694214876034
GOA human GAF v159 direct BP annotations,gp2protein_unique_graphsage_link_only,experimental_plus_TAS,ohmnet_label_terms,mapping_covered_genes_only,267,4240,121,0,0,0,0.7841981132075472,0.7240994854202402,326,1169.8181818181818
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,all_except_IEA_ND_NAS,greene_table9,mapping_covered_genes_only,1984,4215,121,0,0,0,0.7841043890865955,0.7247316255404253,322,1160.2561983471073
GOA human GAF v159 direct BP annotations,gp2protein_unique_full_GeneID_link_only,all_except_IEA_ND_NAS,ohmnet_label_terms,mapping_covered_genes_only,315,4215,121,0,0,0,0.7841043890865955,0.7244884954364087,323,1161.280991735537
